,Input_text,Category
952,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
953,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
954,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
955,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
956,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
957,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
958,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
959,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
960,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
961,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
962,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
963,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
964,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
965,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
966,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
967,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
968,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
969,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
970,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
971,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
972,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
973,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
974,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
975,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
976,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
977,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
978,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
979,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
980,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
981,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
982,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
983,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
984,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
985,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
986,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
987,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
988,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
989,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
990,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
991,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
992,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
993,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
994,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
995,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
996,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
997,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
998,information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagenew change purchase order kejfusionops,NewPO_Forecast
999,hanna ivanik buyer purchasing department jabil circuit ukraine llc desk ext tel kontsivska street rozivka villiage uzhgorod district zakarpatska oblast ukraine new order infineonhanna ivanik,NewPO_Forecast
1000,hanna ivanik buyer purchasing department jabil circuit ukraine llc desk ext tel kontsivska street rozivka villiage uzhgorod district zakarpatska oblast ukraine new order infineonhanna ivanik,NewPO_Forecast
1001,hello m zellmer please find attached new po please send th february order confirmation thanks best regard peter rohmer mit freundlichen grenkind regard peter rohmer commodity buyer corporate material management purchasing commodity micros asics zf friedrichshafen ag ehlersstrae friedrichshafen deutschlandgermany telefonphone mobile peterrohmerzfcom mailtopeterrohmerzfcom vorsitzender de aufsichtsratschairman supervisory board dring franzjosef paefgen vorstandboard management wolfhenning scheider vorsitzenderceo dr konstantin sauer sabine jaskula michael hankel wilhelm rehm dr franz kleiner dr holger klein sitzheadquarters friedrichshafen handelsregistereintrag amtsgericht ulm hrb trade register municipal court ulm hrb save paper think print new order zf confidentialpeterrohmerzfcom,NewPO_Forecast
1002,dear deirdre please find joined new order autoliv pn put mr leborgne copy case would right person send order please let know lead time requested possible many thanks advance best regard bardon consider environment printing message read autoliv information confidentiality notice follow link new order tle christophe bardon,NewPO_Forecast
1003,hello find enclosed new order thanks taking account best regardsmit freundlichen gren mata onegaishimasu cordialement yann labat alcatellucent international purchasing department tl email yannlabatalcatellucentcom think green print new order labat yann yann,NewPO_Forecast
1004,hello team attached find new order please help provide order confirmation within hour waiting confirmation also please try confirm requested date possible vendor part number document number qty reqstconfirmed date ikwnt feb ikwnt feb ikwnt feb ikwnt mar ikwnt mar ikwnt may great day ahead many thanks romeo romeo olah junior buyer celestica romania soseaua borsului office phone mailrmolahcelesticacom mailtolbuboicelesticacom new order po wkromeo olah,NewPO_Forecast
1005,dear phebe id like place new order please find attached thank dvzlettel best regard vince ill buyer desk phone cell phone mail vinceillesjabilcom mailtovinceillesjabilcom jabil circuit magyarorszg kft tiszajvros huszr andor new order week infineon ckvince illes,NewPO_Forecast
1006,dear phebe id like place new order please find attached thank dvzlettel best regard vince ill buyer desk phone cell phone mail vinceillesjabilcom mailtovinceillesjabilcom jabil circuit magyarorszg kft tiszajvros huszr andor please note office closed due easter holiday new order week infineon ckvince illes,NewPO_Forecast
1007,dear phebe id like place new order please find attached thank dvzlettel best regard vince ill buyer desk phone cell phone mail vinceillesjabilcom mailtovinceillesjabilcom jabil circuit magyarorszg kft tiszajvros huszr andor please note office closed due national holiday new order week infineon ckvince illes,NewPO_Forecast
1008,dear phebe id like place new order please find attached thank dvzlettel best regard vince ill buyer desk phone cell phone mail vinceillesjabilcom mailtovinceillesjabilcom jabil circuit magyarorszg kft tiszajvros huszr andor please note office closed due national holiday new order week infineon renvince illes,NewPO_Forecast
1009,dear phebe id like place new order please find attached thank dvzlettel best regard vince ill buyer desk phone cell phone mail vinceillesjabilcom mailtovinceillesjabilcom jabil circuit magyarorszg kft tiszajvros huszr andor new order week infineon ckvince illes,NewPO_Forecast
1010,dear phebe id like place new order please find attached thank dvzlettel best regard vince ill buyer desk phone cell phone mail vinceillesjabilcom mailtovinceillesjabilcom jabil circuit magyarorszg kft tiszajvros huszr andor new order week infineon ckvince illes,NewPO_Forecast
1011,dear phebe id like place new order please find attached thank dvzlettel best regard vince ill buyer desk phone cell phone mail vinceillesjabilcom mailtovinceillesjabilcom jabil circuit magyarorszg kft tiszajvros huszr andor new order week infineon ckvince illes,NewPO_Forecast
1012,dear phebe id like place new order please find attached thank dvzlettel best regard vince ill buyer desk phone cell phone mail vinceillesjabilcom mailtovinceillesjabilcom jabil circuit magyarorszg kft tiszajvros huszr andor please note office closed due national holiday new order week infineon ckvince illes,NewPO_Forecast
1013,hello bettina please find attached new order thanks confirm delivery date within business day best regard julcsi julia simon npi buyer valeo workcell jabil circuit hungary ltd tiszajvros huszr andor mob tel fax new order wk npijulia simon,NewPO_Forecast
1014,hello bettina please find attached new order thanks confirm delivery date within business day best regard julcsi julia simon npi buyer valeo workcell jabil circuit hungary ltd tiszajvros huszr andor mob tel fax new order wk npijulia simon,NewPO_Forecast
1015,hello bettina please find attached new order thanks confirm delivery date within business day best regard julia julia simon npi buyer valeo workcell jabil circuit hungary ltd tiszajvros huszr andor mob tel fax new order wk npijulia simon,NewPO_Forecast
1016,hello bettina please find attached new order thanks confirm delivery date within business day best regard julia julia simon npi buyer valeo workcell jabil circuit hungary ltd tiszajvros huszr andor mob tel fax new order wk npijulia simon,NewPO_Forecast
1017,hello bettina please find attached new order thanks confirm delivery date within business day best regard julia julia simon npi buyer valeo workcell jabil circuit hungary ltd tiszajvros huszr andor mob tel fax new order wk npi configjulia simon,NewPO_Forecast
1018,hello bettina please find attached new order thanks confirm delivery date within business day best regard julia julia simon npi buyer valeo workcell jabil circuit hungary ltd tiszajvros huszr andor mob tel fax new order wk npijulia simon,NewPO_Forecast
1019,hello bettina please find attached new order thanks confirm delivery date within business day best regard julia julia simon npi buyer valeo workcell jabil circuit hungary ltd tiszajvros huszr andor mob tel fax new order wk npijulia simon,NewPO_Forecast
1020,hello bettina please find attached new order thanks confirm delivery date within business day best regard julia julia simon npi buyer valeo workcell jabil circuit hungary ltd tiszajvros huszr andor mob tel fax new order wk npijulia simon,NewPO_Forecast
1021,hello bettina please find attached new order thanks confirm delivery date business day regard eva va osvai buyer valeo workcell jabil circuit hungary ltd tiszajvros huszr andor mob tel fax new order weva osvai,NewPO_Forecast
1022,hello bettina please find attached new order thanks confirm delivery date business day regard eva va osvai buyer valeo workcell jabil circuit hungary ltd tiszajvros huszr andor mob tel fax new order weva osvai,NewPO_Forecast
1023,hello peti please find attached new order thanks confirm delivery date business day regard eva va osvai buyer valeo workcell jabil circuit hungary ltd tiszajvros huszr andor mob tel fax new order weva osvai,NewPO_Forecast
1024,hello bettina yvonne please find attached new order thanks confirm delivery date business day regard eva va osvai buyer valeo workcell jabil circuit hungary ltd tiszajvros huszr andor mob tel fax new order weva osvai,NewPO_Forecast
1025,hello bettina please find attached new order thanks confirm delivery date business day regard eva va osvai buyer valeo workcell jabil circuit hungary ltd tiszajvros huszr andor mob tel fax new order weva osvai,NewPO_Forecast
1026,dear phebe id like place new order please find attached thank dvzlettel best regard vince ill buyer desk phone cell phone mail vinceillesjabilcom mailtovinceillesjabilcom jabil circuit magyarorszg kft tiszajvros huszr andor new order week infineon renvince illes,NewPO_Forecast
1027,dear phebe id like place new order please find attached thank dvzlettel best regard vince ill buyer desk phone cell phone mail vinceillesjabilcom mailtovinceillesjabilcom jabil circuit magyarorszg kft tiszajvros huszr andor new order week infineon ckvince illes,NewPO_Forecast
1028,hello judita find attached new po im waiting confirmation thanks advance nice day best regard klaudia klaudia kiss purchaser videoton ea kft szkesfehrvr bernyi hungary videoton ea kft termkrtkestsrl killtott szmla vgsszegnek kifizetsig termk feletti tulajdonjogt fenntartja videoton ea kft reserve ownership product total amount invoice issued supply good settled please read standard term condition following link krem olvassa el az ltalnos szerzdsi feltteleket az albbi linken new po kkiss klaudia,NewPO_Forecast
1029,hi radu find attached new po im waiting confirmation thanks advance best regard klaudia klaudia kiss purchaser videoton ea kft szkesfehrvr bernyi hungary please note closed week summer holiday videoton ea kft termkrtkestsrl killtott szmla vgsszegnek kifizetsig termk feletti tulajdonjogt fenntartja videoton ea kft reserve ownership product total amount invoice issued supply good settled please read standard term condition following link krem olvassa el az ltalnos szerzdsi feltteleket az albbi linken new po kkiss klaudia,NewPO_Forecast
1030,hi radu pls find attached po riana ridio ridio pls confirm pls cancel wmx oo x part po wmx team pls advise infineon team pls confirm po transfer thanks regard alexandra frzsi buyer blackberry jabil hungary ltd desk new po riana ridio ridioalexandra frozsi,NewPO_Forecast
1031,hello pls find enclosed new po lidia best regardspozdrawiam lidia rutka material planner jabil corp phone please consider environmental responsibility printing mail new polidia rutka,NewPO_Forecast
1032,guten morgen ellen kannst du die beiliegende bestellung bitte erfassen erfassen lassen danke und gru thomas herbort hansdieter hansdieterherborthellacom sent mittwoch mai arndt thomas ifag atv smd emea gam ism thomasarndtinfineoncom cc schill alexander alexanderschillhellacom subject po guten morgen thomas im anhang eine bestellung zum projekt bsd mit freundlichen gren best regard hansdieter herbort hella kgaa hueck co elektronische gerteeinkauf musterbau oslprt beckumerstrae lippstadt germany tel fax mail hansdieterherborthellacom mailtohansdieterherborthellacom hella kgaa hueck co rixbecker str lippstadt handelsregister amtsgericht paderborn hrb komplementre dr jrgen behrend und hella geschftsfhrungsgesellschaft mbh lippstadt amtsgericht paderborn hrb geschftsfhrer der hella geschftsfhrungsgesellschaft mbh dr rolf breidenbach vorsitzender stefan osterhage bernard schferbarthold dr matthias schllmann vorsitzender de aufsichtsrates prof dr michael hoffmannbecking diesis dokument ist vertraulich zu behandeln die weitergabe sowie vervielfltigung verwertung und mitteilung seine inhalts ist nur mit unserer ausdrcklichen genehmigung gestattet alle rechte vorbehalten insbesondere fr den fall der schutzrechtsanmeldung document treated confidential content passed duplicated exploited disclosed without express permission right reserved especially right apply protective right hella gmbh co kgaa rixbecker str lippstadt germany handelsregister amtsgericht commercial register district court paderborn hrb komplementrin general partner hella geschftsfhrungsgesellschaft mbh lippstadt amtsgericht district court paderborn hrb geschftsfhrer der managing director hella geschftsfhrungsgesellschaft mbh dr rolf breidenbach vorsitzender ceo dr frank huber dr werner benade stefan osterhage bernard schferbarthold dr nicole schneider vorsitzender de aufsichtsrates chairman supervisory board prof dr michael hoffmannbecking diesis dokument ist vertraulich zu behandeln die weitergabe sowie vervielfltigung verwertung und mitteilung seine inhalts ist nur mit unserer ausdrcklichen genehmigung gestattet alle rechte vorbehalten insbesondere fr den fall der schutzrechtsanmeldung document treated confidentially content passed duplicated exploited disclosed without express permission right reserved especially right apply protective right fw po arndt thomas ifag atv smd emea gam ism,NewPO_Forecast
1033,szia csatoltam egy po kszi petinew po peter birk,NewPO_Forecast
1034,dear phebe could please find confirm new po bartrn attached thanks best regard beata palinchak buyer global procurement centralized purchasing new po bartrn beata palinchak,NewPO_Forecast
1035,hallo find attached new po please confirm within working day please note due date requested eta jabil tiszaujvaros dock please confirm purchase order according eta considering transit time well confirm shipment date instead eta kindly ask clearly indicate please note accept rohscompliant part thank wish nice day forward best regard alexandra kiss buyer tiszajvroshungary desk huszr utca tiszajvros new poalexandra kiss,NewPO_Forecast
1036,dear phebe could please find confirm new po bartrn attached thanks best regard beata palinchak buyer global procurement centralized purchasing new po bartrnbbeata palinchak,NewPO_Forecast
1037,dear phebe could please find confirm new po gc attached thanks best regard beata palinchak buyer global procurement centralized purchasing new po gcbeata palinchak,NewPO_Forecast
1038,dear supplier please confirm attached po within hr thanks regard emke buktn buyer jabil hungary purchasing dept tiszaujvaros huszar andor street hungary new po emoke buktane,NewPO_Forecast
1039,hello phebe find attached new order please check confirm thank thanksbest regard flora cservak buyer jabil circuit hungary ltd desk tiszaujvaros huszar andor ut hungary europe new po flora cservak,NewPO_Forecast
1040,dear phebe could please find confirm new po bartrn attached thanks best regard beata palinchak buyer global procurement centralized purchasing new po bartrn beata palinchak,NewPO_Forecast
1041,dear phebe could please find confirm new po barlin attached thanks best regard beata palinchak buyer global procurement centralized purchasing new po barlin beata palinchak,NewPO_Forecast
1042,good morning find attached new po please confirm within working day please note due date requested eta jabil tiszaujvaros dock please confirm purchase order according eta considering transit time well confirm shipment date instead etawe kindly ask clearly indicate please note accept rohscompliant part thank wish nice day forward alexandra kiss buyer tiszajvroshungary desk huszr utca tiszajvros new poalexandra kiss,NewPO_Forecast
1043,dear phebe could please find confirm new po gc attached thanks best regard beata palinchak buyer global procurement centralized purchasing new po gc beata palinchak,NewPO_Forecast
1044,dear phebe could please find confirm new po po bartrn attached thanks best regard beata palinchak buyer global procurement centralized purchasing new po po bartrnbbeata palinchak,NewPO_Forecast
1045,dear phebe could please find confirm new po bartrn attached thanks best regard beata palinchak buyer global procurement centralized purchasing new po bartrnbbeata palinchak,NewPO_Forecast
1046,dear phebe find attached new order please check confirm thank advance thanksbest regard flora cservak buyer jabil circuit hungary ltd desk cell tiszaujvaros huszar andor ut hungary europe new po flora cservak,NewPO_Forecast
1047,dear phebe could please find confirm new po bartrn po bartrn po bartrn attached thanks best regard beata palinchak buyer global procurement centralized purchasing new po bartrn po bartrn po bartrn beata palinchak,NewPO_Forecast
1048,hello elia find enclosed new po thanks taking account best regardsmit freundlichen gren mata onegaishimasu cordialement yann labat alcatellucent eu purchasing department tl email yannlabatalcatellucentcom think green print new po labat yann yann,NewPO_Forecast
1049,hello find enclosed new po thanks taking account best regardsmit freundlichen gren mata onegaishimasu cordialement yann labat alcatellucent international purchasing department tl email yannlabatalcatellucentcom think green print new po labat yann yann,NewPO_Forecast
1050,dear phebe please find attached new standard po best regard barbara enisz m purchaser videoton automotive electronics ltd szkesfehrvr bernyi tel fax eniszbarbaraautvideotonhu mailtoeniszbarbaraautvideotonhu new po benisz barbara,NewPO_Forecast
1051,dear phebe find attached new order please check confirm thank flra thanksbest regard flora cservak buyer jabil circuit hungary ltd desk tiszaujvaros huszar andor ut hungary europe new po flora cservak,NewPO_Forecast
1052,dear supplier pleased place captioned order ep please kindly acknowledge order return email within working day revert u delivery schedule soon possible delivery order detail attached check process thanks regard system administratornew po neees po ep dnbahelpdeskunilogibiz,NewPO_Forecast
1053,dear supplier pleased place captioned order cp please kindly acknowledge order return email within working day revert u delivery schedule soon possible delivery order detail attached check process thanks regard system administratornew po ttesa po cp neeczhelpdeskunilogibiz,NewPO_Forecast
1054,hello nina please find attached new po could please confirm asap thank advance renta renta pl purchaser szkesfehrvr bernyi building tel email palrenataveasvideotonhu mailtopalrenataveasvideotonhu videoton group pcns please use pcnvideotonhu mailtopcnvideotonhu videoton ea kft termkrtkestsrl killtott szmla vgsszegnek kifizetsig termk feletti tulajdonjogt fenntartja videoton ea kft reserve ownership product total amount invoice issued supply good settled please read standard term condition following link krem olvassa el az ltalnos szerzdsi feltteleket az albbi linken new po sitecopl renta,NewPO_Forecast
1055,szia csatoltam egy po lgyszi igazold kszi petinew po week peter birk,NewPO_Forecast
1056,hi team see atatched new po please confirm please note placed wmx excess order please check confirm po cancellation thanks peter new po week peter birk,NewPO_Forecast
1057,szia cssatoltam pot ahogy korbban krted tbbsoros po vgre nem felejtettem el kszi petinew po week peter birk,NewPO_Forecast
1058,szia csatoltam pot kszi peti new po week peter birk,NewPO_Forecast
1059,dear nina please find attached new po waiting confirmation within three business day parallel see forecast help material supplying kindly note date quantity vary customer demand deviation thank advance best regard sabina krasimirova yordanova syo purchasing specialist buyer integrated microelectronics inc industrial zone microelectronica botevgrad box bulgaria mobile email sabinayordanovaglobalimicom mailtosabinayordanovaglobalimicom website integrated microelectronics inc imi committed delivering global manufacturing solution including innovative electronics manufacturing service em power semiconductor assembly test service sat diversified market automotive industrial aerospace industry disclaimer email accompanying document property integrated microelectronics inc imi may contain information privileged confidential information intended use individual andor entity addressed may released without written authorization imi reader email intended recipient employee agent responsible deliver intended recipient hereby notified dissemination distribution copying information strictly prohibited received message error please notify sender delivery error immediately delete related email system attention mail privileged confidential intended recipient please delete message notify sender view opinion presented solely author scanned seg cloud new po wk imi yordanova sabina,NewPO_Forecast
1060,dear nina please find attached new po waiting confirmation within three business day thank advance best regard sabina krasimirova yordanova syo purchasing specialist buyer integrated microelectronics inc industrial zone microelectronica botevgrad box bulgaria mobile email sabinayordanovaglobalimicom mailtosabinayordanovaglobalimicom website integrated microelectronics inc imi committed delivering global manufacturing solution including innovative electronics manufacturing service em power semiconductor assembly test service sat diversified market automotive industrial aerospace industry disclaimer email accompanying document property integrated microelectronics inc imi may contain information privileged confidential information intended use individual andor entity addressed may released without written authorization imi reader email intended recipient employee agent responsible deliver intended recipient hereby notified dissemination distribution copying information strictly prohibited received message error please notify sender delivery error immediately delete related email system new po wk imi yordanova sabina,NewPO_Forecast
1061,dear nina please find attached new po waiting confirmation within three business day parallel see forecast help material supplying kindly note date quantity vary customer demand deviation best regard sabina krasimirova yordanova syo purchasing specialist buyer integrated microelectronics inc industrial zone microelectronica botevgrad box bulgaria mobile email sabinayordanovaglobalimicom mailtosabinayordanovaglobalimicom website integrated microelectronics inc imi committed delivering global manufacturing solution including innovative electronics manufacturing service em power semiconductor assembly test service sat diversified market automotive industrial aerospace industry disclaimer email accompanying document property integrated microelectronics inc imi may contain information privileged confidential information intended use individual andor entity addressed may released without written authorization imi reader email intended recipient employee agent responsible deliver intended recipient hereby notified dissemination distribution copying information strictly prohibited received message error please notify sender delivery error immediately delete related email system attention mail privileged confidential intended recipient please delete message notify sender view opinion presented solely author scanned seg cloud new po wk imi yordanova sabina,NewPO_Forecast
1062,dear nina please find attached new po po waiting confirmation within three business day parallel see forecast help material supplying kindly note date quantity vary customer demand deviation best regard sabina krasimirova yordanova syo purchasing specialist buyer integrated microelectronics inc industrial zone microelectronica botevgrad box bulgaria mobile email sabinayordanovaglobalimicom mailtosabinayordanovaglobalimicom website integrated microelectronics inc imi committed delivering global manufacturing solution including innovative electronics manufacturing service em power semiconductor assembly test service sat diversified market automotive industrial aerospace industry disclaimer email accompanying document property integrated microelectronics inc imi may contain information privileged confidential information intended use individual andor entity addressed may released without written authorization imi reader email intended recipient employee agent responsible deliver intended recipient hereby notified dissemination distribution copying information strictly prohibited received message error please notify sender delivery error immediately delete related email system attention mail privileged confidential intended recipient please delete message notify sender view opinion presented solely author scanned seg cloud new po wk imi yordanova sabina,NewPO_Forecast
1063,dear nina please find attached new po po waiting confirmation within three business day parallel see forecast help material supplying kindly note date quantity vary customer demand deviation best regard sabina krasimirova yordanova syo purchasing specialist buyer integrated microelectronics inc industrial zone microelectronica botevgrad box bulgaria mobile email sabinayordanovaglobalimicom mailtosabinayordanovaglobalimicom website integrated microelectronics inc imi committed delivering global manufacturing solution including innovative electronics manufacturing service em power semiconductor assembly test service sat diversified market automotive industrial aerospace industry disclaimer email accompanying document property integrated microelectronics inc imi may contain information privileged confidential information intended use individual andor entity addressed may released without written authorization imi reader email intended recipient employee agent responsible deliver intended recipient hereby notified dissemination distribution copying information strictly prohibited received message error please notify sender delivery error immediately delete related email system attention mail privileged confidential intended recipient please delete message notify sender view opinion presented solely author scanned seg cloud new po wk imi yordanova sabina,NewPO_Forecast
1064,dear nina please find attached new po waiting confirmation within three business day parallel see forecast help material supplying kindly note date quantity vary customer demand deviation best regard sabina krasimirova yordanova syo purchasing specialist buyer integrated microelectronics inc industrial zone microelectronica botevgrad box bulgaria mobile email sabinayordanovaglobalimicom mailtosabinayordanovaglobalimicom website integrated microelectronics inc imi committed delivering global manufacturing solution including innovative electronics manufacturing service em power semiconductor assembly test service sat diversified market automotive industrial aerospace industry disclaimer email accompanying document property integrated microelectronics inc imi may contain information privileged confidential information intended use individual andor entity addressed may released without written authorization imi reader email intended recipient employee agent responsible deliver intended recipient hereby notified dissemination distribution copying information strictly prohibited received message error please notify sender delivery error immediately delete related email system attention mail privileged confidential intended recipient please delete message notify sender view opinion presented solely author scanned seg cloud new po wkimi yordanova sabina,NewPO_Forecast
1065,dear judita please find attached following new po b b b b b b kind regard barbara barbara enisz m purchaser videoton automotive electronics ltd szkesfehrvr bernyit tel fax eniszbarbaraautvideotonhu new po cwenisz barbara,NewPO_Forecast
